ASN,Name,Country,Source_List,Is_High_Value_Target,Target_Type
AS48950,"GLOBALCOLOCATION, GB",GB,Unknown,False,
AS49,"US-NATIONAL-INSTITUTE-OF-STANDARDS-AND-TECHNOLOGY - National Institute of Standards and Technology, US",US,Unknown,False,
AS49042,,,Unknown,False,
AS49111,"INET-AS, SC",SC,Unknown,False,
AS4922,"SHENTEL - Shenandoah Cable Television LLC, US",US,Unknown,False,
AS49289,"MEDIA-VENETO Media Veneto s.r.l., IT",IT,Unknown,False,
AS49305,"ALSYCON-BV, NL",NL,Unknown,False,
AS49313,"SEVAHOST-AS, GB",GB,Unknown,False,
AS49349,"DOTSI, PT",PT,Unknown,False,
AS49367,"ASSEFLOW, IT",IT,Unknown,False,
AS49392,"ASBAXETN, RU",RU,Unknown,False,
AS4940,"IAP-WORLDWIDE-SERVICES - IAP World Service Inc, US",US,Unknown,False,
AS49409,"IVERNORGE, NO",NO,Unknown,False,
AS49418,"AS-NETSHIELD, GB",GB,Unknown,False,
AS49434,"FBWNETWORKS, FR",FR,Unknown,False,
AS49443,"CONTRUST-SOLUTIONS, MD",MD,Unknown,False,
AS49447,"NICEIT, DM",DM,Unknown,False,
AS49453,"GLOBALLAYER, NL",NL,Unknown,False,
AS49485,"HAHOSTING High Availability Hosting Limited, GB",GB,Unknown,False,
AS49505,"SELECTEL, RU",RU,Unknown,False,
AS49532,"SERVERHUB-NL, US",US,Unknown,False,
AS49544,"I3DNET, NL",NL,Unknown,False,
AS49581,"TUBE-HOSTING, DE",DE,Unknown,False,
AS49601,"UNITEL-MEDIA, PL",PL,Unknown,False,
AS49693,"BEST-HOSTER, RU",RU,Unknown,False,
AS4977,"VENCORESS - Vencore Services and Solutions, Inc., US",US,Unknown,False,
AS49770,"INTERNETPORT-AS, SE",SE,Unknown,False,
AS49774,"INTERLINK-BANAT-AS Intrarea Joseph Haydn Nr 3, RO",RO,Unknown,False,
AS49815,"HOST2-AS, BG",BG,Unknown,False,
AS49834,"BESTHOSTING, RU",RU,Unknown,False,
AS49855,"PLUTEX, DE",DE,Unknown,False,
AS49870,"AS49870-BV, NL",NL,Unknown,False,
AS49889,"CRYSTAL-AS, UA",UA,Unknown,False,
AS49949,"COMPLIOR, SE",SE,Unknown,False,
AS49981,"WORLDSTREAM, NL",NL,Unknown,False,
AS5,"SYMBOLICS - WFA Group LLC, US",US,Unknown,False,
AS50,"ORNL-MSRNET - Oak Ridge National Laboratory, US",US,Unknown,False,
AS50053,"VDSka hosting, KG",KG,Unknown,False,
AS50236,"VERTEXLINK_COMMUNICATIONS, US",US,Unknown,False,
AS5026,"LVVWD - Las Vegas Valley Water District, US",US,Unknown,False,
AS50266,"ODIDO, NL",NL,Unknown,False,
AS50297,"INFIUM, LT",LT,Unknown,False,
AS50304,"BLIX, NO",NO,Unknown,False,
AS50340,"SELECTEL-MSK, RU",RU,Unknown,False,
AS50349,"TIMPLUS, PL",PL,Unknown,False,
AS5036,"WCA - Whalley Computer Associates, US",US,Unknown,False,
AS50360,"TAMATIYA-AS, BG",BG,Unknown,False,
AS50465,"IQHOST, RU",RU,Unknown,False,
AS50608,"HITECH, RU",RU,Unknown,False,
AS5065,"BUNNY-COMMUNICATIONS-GLOBAL - Bunny Communications, US",US,Unknown,False,
AS50655,"ITSHOSTED-AS, NL",NL,Unknown,False,
AS50673,"SERVERIUS-AS, NL",NL,Unknown,False,
AS50840,"AS-HITME, PL",PL,Unknown,False,
AS50872,"LOCALHOST, RS",RS,Unknown,False,
AS5089,"NTL, GB",GB,Unknown,False,
AS50915,,,Unknown,False,
AS50917,"DIEDERIK-AS backbone.direct AS50917 T2 transit network, NL",NL,Unknown,False,
AS50926,"AXARNET-AS, ES",ES,Unknown,False,
AS50968,"HOSTMASTER-AS, MD",MD,Unknown,False,
AS50979,"ITL-LV, US",US,Unknown,False,
AS50986,"EXCELLENT-HOSTING, SE",SE,Unknown,False,
AS51,"DNIC-AS-00051 - Headquarters, USAISC, US",US,Unknown,False,
AS51045,"DEMENIN-AS, NL",NL,Unknown,False,
AS51050,"H4HOSTING-AS, NL",NL,Unknown,False,
AS51059,"BRIGHTBOX-AS, GB",GB,Unknown,False,
AS51088,"A2B, NL",NL,Unknown,False,
AS51109,"CAMELHOST-AS, LV",LV,Unknown,False,
AS51115,"HLL-AS, RU",RU,Unknown,False,
AS51124,"ITPLUS-UA-AS, UA",UA,Unknown,False,
AS51159,"THINKSYSTEMSUK-ASN, GB",GB,Unknown,False,
AS51167,"CONTABO, DE",DE,Unknown,False,
AS5117,"INETNETWORK - iNet Communications, LLC, US",US,Unknown,False,
AS51177,"THCPROJECTS, RO",RO,Unknown,False,
AS51191,"XIRRA, DE",DE,Unknown,False,
AS51241,"IRPOST-TEH Iran Post Company-Tehran DataCenter, IR",IR,Unknown,False,
AS51248,"HOST-TELECOM, CZ",CZ,Unknown,False,
AS51262,"INTERNETGROUP, CH",CH,Unknown,False,
AS51290,"HOSTEAM-AS, PL",PL,Unknown,False,
AS51294,"HUBARA, ES",ES,Unknown,False,
AS51332,"M247-ENTERPRISE, RO",RO,Unknown,False,
AS51381,"ELITETEAM-PEERING-AZ1 1337TEAM PEERING AZ1, SC",SC,Unknown,False,
AS51395,"AS-SOFTPLUS, CH",CH,Unknown,False,
AS51396,"PFCLOUD Pfcloud UG, DE",DE,Unknown,False,
AS51430,"ALTUS, NL",NL,Unknown,False,
AS51447,"ROOTLAYERNET, BD",BD,Unknown,False,
AS51511,"TRADE-EXPRESS-AS, RU",RU,Unknown,False,
AS51538,"TEKCOM, RU",RU,Unknown,False,
AS51659,"ASBAXET, RU",RU,Unknown,False,
AS51681,"DATIUM, ES",ES,Unknown,False,
AS51698,"ACTIVEHOST-RU-AS, RU",RU,Unknown,False,
AS51711,"INSYS-AS, SC",SC,Unknown,False,
AS51722,"AS-PIXOOF, TR",TR,Unknown,False,
AS51731,,,Unknown,False,
AS51741,,,Unknown,False,
AS51744,"ASJABLONKA, CZ",CZ,Unknown,False,
AS51747,"INTERNETBOLAGET, SE",SE,Unknown,False,
AS51765,"CREANOVA-AS Oy Creanova Hosting Solutions Ltd., FI",FI,Unknown,False,
AS51815,"TEKNIKBYRAN, SE",SE,Unknown,False,
AS51862,"IONOS-AS, DE",DE,Unknown,False,
AS52,"UCLA - University of California, Los Angeles, US",US,Unknown,False,
AS52048,"RIXHOST, LV",LV,Unknown,False,
AS52053,"REDHEBERG, FR",FR,Unknown,False,
AS52173,"MAKONIX, LV",LV,Unknown,False,
AS52219,,,Unknown,False,
AS52228,"Cable Tica, CR",CR,Unknown,False,
AS52236,"G2K ARGENTINA S.A., AR",AR,Unknown,False,
AS52270,"ELSERVER S.R.L, AR",AR,Unknown,False,
AS52284,"Panamaserver.com, PA",PA,Unknown,False,
AS52321,"Fideicomiso de Administracion Datacenter Capitalinas, AR",AR,Unknown,False,
AS52335,"Colombia Hosting, CO",CO,Unknown,False,
AS52347,"HOSTCLICK, de DUCA GRACIELA MIRTA, AR",AR,Unknown,False,
AS52423,"Data Miners S.A. Racknation.cr , CR",CR,Unknown,False,
AS52465,"WNet Internet y Hosting, AR",AR,Unknown,False,
AS52674,"BRASIL TECPAR AMIGO AVATO, BR",BR,Unknown,False,
AS52925,"Ascenty Data Centers e Telecomunicacoes SA, BR",BR,Unknown,False,
AS53013,"UFINET BRASIL S.A., BR",BR,Unknown,False,
AS53055,"DIMENOC SERVICOS DE INFORMATICA LTDA, BR",BR,Unknown,False,
AS53057,"RedeHost Internet Ltda., BR",BR,Unknown,False,
AS53101,"SIANET Datacenter e Provedores Ltda-ME, BR",BR,Unknown,False,
AS53184,"VERO S.A, BR",BR,Unknown,False,
AS53221,"ENGETRONICS INTERNET DATACENTER, BR",BR,Unknown,False,
AS53225,"IPGLOBE INTERNET LTDA, BR",BR,Unknown,False,
AS53281,"ASN-AHEAD - Computer Design & Integration LLC, US",US,Unknown,False,
AS53332,"C2HOSTING-01 - C2Hosting, LLC, US",US,Unknown,False,
AS53340,"FIBERHUB - VegasNAP, LLC, US",US,Unknown,False,
AS53342,"DELCO-PRI-01 - Delco Automation Inc, CA",CA,Unknown,False,
AS53356,"FREE RANGE CLOUD - Free Range Cloud Hosting Inc., CA",CA,Unknown,False,
AS53370,"DOTCOM-HOST - dotCOM host, US",US,Unknown,False,
AS53486,"NRBN - Niagara Regional Broadband Networks Limited, CA",CA,Unknown,False,
AS53508,"CABLELYNX - Cablelynx, US",US,Unknown,False,
AS53559,"ANONYMIZER - KST Networks, US",US,Unknown,False,
AS53589,"PLANETHOSTER-8 - PlanetHoster, CA",CA,Unknown,False,
AS53597,"HOYOS-CONSULTING-LLC - Hoyos Consulting LLC, US",US,Unknown,False,
AS53667,"PONYNET - FranTech Solutions, US",US,Unknown,False,
AS53755,"IOFLOOD - Input Output Flood LLC, US",US,Unknown,False,
AS5378,,GB,Unknown,False,
AS53824,"LIQUIDWEB - Liquid Web, L.L.C, US",US,Unknown,False,
AS53828,"NITEL - NETWORK INNOVATIONS, LLC, US",US,Unknown,False,
AS53850,"GORILLASERVERS - GorillaServers, Inc., US",US,Unknown,False,
AS53889,"WJY - WJY LLC, US",US,Unknown,False,
AS53914,"GENESIS-HOSTING-SOLUTIONS-LLC - Genesis Hosting Solutions, LLC, US",US,Unknown,False,
AS53918,"HHRL-ASN - Host Hotels and Resorts, L.P., US",US,Unknown,False,
AS53958,"BART-BM - AUPROXIES LLC, US",US,Unknown,False,
AS54,"DNIC-AS-00054 - Headquarters, USAISC, US",US,Unknown,False,
AS5408,"GR-NET www.grnet.gr, GR",GR,Unknown,False,
AS54104,"INFOO-54104 - InfoObjects Inc., US",US,Unknown,False,
AS54203,"NETPROTECT-SP - Strong Technology, LLC., US",US,Unknown,False,
AS54265,"SCALEWAY - SCALEWAY US CORPORATION, US",US,Unknown,False,
AS54290,"HOSTWINDS - Hostwinds LLC., US",US,Unknown,False,
AS543,"HP-POLY - HP Inc., US",US,Unknown,False,
AS5432,"PROXIMUS-ISP-AS, BE",BE,Unknown,False,
AS54329,"SUMOFIBER-54329 - Sumofiber, US",US,Unknown,False,
AS54334,"SWIFTNODE-LLC - Swiftnode LLC, US",US,Unknown,False,
AS54455,"MADEIT - MadeIT inc., US",US,Unknown,False,
AS54489,"CORESPACE-DAL - CoreSpace, Inc., US",US,Unknown,False,
AS54497,"LHWEBTECH-AS - American Domain Names LLC, US",US,Unknown,False,
AS54500,"18779 - EGIHosting, US",US,Unknown,False,
AS54527,"ASTUTEHOSTING - Astute Internet, CA",CA,Unknown,False,
AS54540,"INCERO-HVVC - HIVELOCITY, Inc., US",US,Unknown,False,
AS54548,"PROFITBRICKS-USA - IONOS Cloud Inc., US",US,Unknown,False,
AS54555,"HOSTDUPLEX - Host Duplex, LLC, US",US,Unknown,False,
AS54641,"IMH-IAD - InMotion Hosting, Inc., US",US,Unknown,False,
AS54801,"ZILLION-NETWORK - Zillion Network Inc., US",US,Unknown,False,
AS54817,"PEAK-MANAGEMENT - Webby Enterprises LLC, US",US,Unknown,False,
AS54825,"PACKET - Packet Host, Inc., US",US,Unknown,False,
AS54839,"EMPIRE - Intelliracks Managed Hosting, US",US,Unknown,False,
AS54858,"AS-SBI - Wave Broadband, US",US,Unknown,False,
AS54913,"CLOUDWEBMANAGE-CANADA - Kamatera, Inc., US",US,Unknown,False,
AS54965,"NYU-POLY - Polytechnic Institute of NYU, US",US,Unknown,False,
AS54990,"AS-1337 - 1337 Services LLC, KN",KN,Unknown,False,
AS55051,"EBH02 - EBOUNDHOST.com, US",US,Unknown,False,
AS55081,"24SHELLS - 24 SHELLS, US",US,Unknown,False,
AS55103,"THIN-NOLOGY - Thin-nology, LLC, US",US,Unknown,False,
AS55154,"MADGEN-01 - Madgenius.com, US",US,Unknown,False,
AS55225,"-Reserved AS-, ZZ",,Unknown,False,
AS55229,"WSHOSTING - White Sands Hosting, US",US,Unknown,False,
AS55286,"SERVER-MANIA - B2 Net Solutions Inc., CA",CA,Unknown,False,
AS55293,"A2HOSTING - A2 Hosting, Inc., US",US,Unknown,False,
AS553,"BELWUE BelWue-Koordination, DE",DE,Unknown,False,
AS5543,"TEST-ASN1, RU",RU,Unknown,False,
AS55430,"STARHUB-NGNBN Starhub Ltd, SG",SG,Unknown,False,
AS55536,"PSWITCH-HK PACSWITCH IP NETWORK, HK",HK,Unknown,False,
AS55592,"KDT-AS-KR Korea Data Telecommunication Co., Ltd., KR",KR,Unknown,False,
AS5568,"RBNET, RU",RU,Unknown,False,
AS55688,"BEON-AS-ID PT. Beon Intermedia, ID",ID,Unknown,False,
AS55720,"GIGABIT-MY Gigabit Hosting Sdn Bhd, MY",MY,Unknown,False,
AS55748,"MORSE-JP 7-9-10 Nishi-Shinjuku, JP",JP,Unknown,False,
AS55761,"-Reserved AS-, ZZ",,Unknown,False,
AS5577,"ROOT, LU",LU,Unknown,False,
AS55799,"IPTELECOM-AP IPTELECOM ASIA, MY",MY,Unknown,False,
AS55933,"CLOUDIE-AS-AP Cloudie Limited, HK",HK,Unknown,False,
AS55967,"BAIDU Beijing Baidu Netcom Science and Technology Co., Ltd., CN",CN,Unknown,False,
AS55990,"HWCSNET Huawei Cloud Service data center, CN",CN,Unknown,False,
AS560,"LVLT-560 - Level 3 Parent, LLC, US",US,Unknown,False,
AS5602,"AS-IRIDEOS-KP, IT",IT,Unknown,False,
AS5603,"SIOL-NET Telekom Slovenije d.d., SI",SI,Unknown,False,
AS56030,"VOYAGERNET-AS-AP Voyager Internet Ltd., NZ",NZ,Unknown,False,
AS5606,"GTS-BACKBONE GTS Telecom, RO",RO,Unknown,False,
AS56067,"METRABYTE-TH 453 Ladplacout Jorakhaebua, TH",TH,Unknown,False,
AS5607,"BSKYB-BROADBAND-AS, GB",GB,Unknown,False,
AS56106,"ZONENETWORKS-AU ZONENETWORKS.COM.AU - Hosting Provider AUSTRALIA, AU",AU,Unknown,False,
AS56110,"EVERDATA-DATACENTERS Everdata Technologies Pvt Ltd, IN",IN,Unknown,False,
AS56153,"LUUTRUSO-AS-VN Digital Storage Company Limited, VN",VN,Unknown,False,
AS5617,"TPNET, PL",PL,Unknown,False,
AS56291,"ACE-AS-AP Ace, Inc., JP",JP,Unknown,False,
AS56300,"MYREPUBLIC-SG MyRepublic Ltd., SG",SG,Unknown,False,
AS56309,"SIAMDATA-TH Siamdata Communication Co.,Ltd., TH",TH,Unknown,False,
AS56322,"SERVERASTRA-AS, HU",HU,Unknown,False,
AS56362,"PITLINE-AS, UA",UA,Unknown,False,
AS5638,"BREWER-SCIENCE - Brewer Science, US",US,Unknown,False,
AS56380,"AS-ITFRUIT, MD",MD,Unknown,False,
AS56381,"AS-LEVEL66-NETWORK level66.network UG haftungsbeschrankt, DE",DE,Unknown,False,
AS5645,"TEKSAVVY - TekSavvy Solutions, Inc., CA",CA,Unknown,False,
AS565,"VTT-AS VTT autonomous system, FI",FI,Unknown,False,
AS5650,"FRONTIER-FRTR - Frontier Communications of America, Inc., US",US,Unknown,False,
AS56584,"INTER-IX, NL",NL,Unknown,False,
AS56611,"REBACOM-AS, NL",NL,Unknown,False,
AS56617,,,Unknown,False,
AS56630,"MELBICOM-EU-AS Melbikomas UAB, LT",LT,Unknown,False,
AS56655,"GIGAHOST, NO",NO,Unknown,False,
AS56704,"FARICE-AS, IS",IS,Unknown,False,
AS56732,"AXARNET-RESERVED, ES",ES,Unknown,False,
AS56784,,,Unknown,False,
AS56799,"CYBERHEAT, US",US,Unknown,False,
AS56803,"AS-DATASOURCE, CH",CH,Unknown,False,
AS56873,"ELITETEAM-ANTIDDOS, SC",SC,Unknown,False,
AS56910,"LAMDAHELLIX, GR",GR,Unknown,False,
AS56934,"CRAFTHOSTING-AS, RU",RU,Unknown,False,
AS56971,"AS56971 AS56971 Cloud, HK",HK,Unknown,False,
AS57,"NL-GIGAPOP - University of Minnesota, US",US,Unknown,False,
AS57043,"HOSTKEY-AS, NL",NL,Unknown,False,
AS57100,"WEBNETWORK, UA",UA,Unknown,False,
AS57169,"EDIS-AS-EU, AT",AT,Unknown,False,
AS57172,"GLOBALLAYER, NL",NL,Unknown,False,
AS5719,"SUNYSB - State University of New York at Stony Brook, US",US,Unknown,False,
AS57191,"ITB-AS, RU",RU,Unknown,False,
AS57230,"ARIAWEBCO-AS, IR",IR,Unknown,False,
AS5726,"INTERWORLD - InterWorld Communications, Inc., US",US,Unknown,False,
AS57269,"DIGI-, ES",ES,Unknown,False,
AS57271,"BITWEB-AS, RU",RU,Unknown,False,
AS57286,"ASGIGAS, ES",ES,Unknown,False,
AS57345,"MABANAFT, DE",DE,Unknown,False,
AS57363,"CDNVIDEO-AS, RU",RU,Unknown,False,
AS57370,"WINGO, CH",CH,Unknown,False,
AS5740,"WORKFORCE - WorkForce Software LLC, US",US,Unknown,False,
AS57403,"HAZI, RO",RO,Unknown,False,
AS57415,"R-TEL-AS, UA",UA,Unknown,False,
AS57494,"ADMAN-AS, RU",RU,Unknown,False,
AS57509,"LL-INVESTMENT-LTD, BG",BG,Unknown,False,
AS57523,"CHANGWAY-AS, HK",HK,Unknown,False,
AS57669,"NRP-TEKNOLOJI-DDOS-PROTECTION, TR",TR,Unknown,False,
AS57682,"HVDS-AS, UA",UA,Unknown,False,
AS5769,"VIDEOTRON - Videotron Ltee, CA",CA,Unknown,False,
AS57717,"FBX-AS, NL",NL,Unknown,False,
AS57752,"NORMHOST-ASN, FR",FR,Unknown,False,
AS57773,"ONEA, SE",SE,Unknown,False,
AS57811,"REDGETECHNOLOGIES, PL",PL,Unknown,False,
AS57814,"CLOUD9, GE",GE,Unknown,False,
AS57858,"AS57858, SC",SC,Unknown,False,
AS5786,"UPRENET - University of Puerto Rico, PR",PR,Unknown,False,
AS57860,"ZENCURITY-NET, DK",DK,Unknown,False,
AS57879,"EXIMPROD-AS, RO",RO,Unknown,False,
AS57944,"IPC-AS, UA",UA,Unknown,False,
AS58,"SSC-299-Z-58 - Shared Services Canada, CA",CA,Unknown,False,
AS58052,"VOLTERIC Volteric Limited, GB",GB,Unknown,False,
AS58061,"SCALAXY-AS, LV",LV,Unknown,False,
AS58065,"PACKETEXCHANGE, GB",GB,Unknown,False,
AS58073,"YISP-AS, NL",NL,Unknown,False,
AS58087,"FLORIANKOLB, DE",DE,Unknown,False,
AS58110,,,Unknown,False,
AS58113,"T1TA, IT",IT,Unknown,False,
AS58212,"DATAFOREST, DE",DE,Unknown,False,
AS58291,"COLOCENTER, NL",NL,Unknown,False,
AS58294,"CLOUDWALL, BG",BG,Unknown,False,
AS58305,"SYN-US SYN, GB",GB,Unknown,False,
AS58325,"BANDWIDTH-ASIA, GB",GB,Unknown,False,
AS58329,"SERVINGA-NL, DE",DE,Unknown,False,
AS58667,,,Unknown,False,
AS58791,"GMOOSK-NET GMO Internet Group, Inc., JP",JP,Unknown,False,
AS58797,"CARPATHIAHOSTING-HK Carpathia Hosting, HK",HK,Unknown,False,
AS58854,"KAOPY Kaopu Cloud, CN",CN,Unknown,False,
AS58915,"ARKTISMAPTYLTD-AS-AP Arktisma Pty Ltd, AU",AU,Unknown,False,
AS58922,"FMH-AS-AP Fujifilm Microchannel Hosting Pty Ltd, AU",AU,Unknown,False,
AS58936,"MHAL-AS-AP Managed Hosted Applications Limited, NZ",NZ,Unknown,False,
AS58955,"BANGMODENTERPRISE-TH Bangmod Enterprise Co., Ltd., TH",TH,Unknown,False,
AS59,"WISC-MADISON-AS - University of Wisconsin Madison, US",US,Unknown,False,
AS59135,"IDNIC-SDK-AS-ID PT Suraloka Digital Kreatif, ID",ID,Unknown,False,
AS59211,"ONEASIAHOST OneAsiaHost, SG",SG,Unknown,False,
AS59253,"LEASEWEB-APAC-SIN-11 LEASEWEB SINGAPORE PTE. LTD., SG",SG,Unknown,False,
AS59349,"GMO-Z-COM GMO-Z.COM PTE. LTD., JP",JP,Unknown,False,
AS59425,"HORIZONMSK-AS, HK",HK,Unknown,False,
AS59432,"GINERNET, ES",ES,Unknown,False,
AS59444,"ASAMSNET, PL",PL,Unknown,False,
AS59491,"LIVENET-, PL",PL,Unknown,False,
AS59504,"Hosting vpsville.ru, RU",RU,Unknown,False,
AS59554,"DATACENTRUMGRONINGEN, NL",NL,Unknown,False,
AS59615,"SERVERUM-AS, LV",LV,Unknown,False,
AS59632,"PIDGINHOST-AS, RO",RO,Unknown,False,
AS59651,"AS-QUALITYNETWORK, IL",IL,Unknown,False,
AS59677,"-Reserved AS-, ZZ",,Unknown,False,
AS59683,"IRIDATELECOM, RU",RU,Unknown,False,
AS59684,"ASHOSTER, KG",KG,Unknown,False,
AS59705,"POBOX2-AS, GB",GB,Unknown,False,
AS59711,"HZ-EU-AS, BG",BG,Unknown,False,
AS59729,"ITL-BG, US",US,Unknown,False,
AS5974,"DNIC-ASBLK-05800-06055 - United States Department of Defense DoD, US",US,Unknown,False,
AS59741,"SINAVPS SinaVPS, CH",CH,Unknown,False,
AS59764,,,Unknown,False,
AS59791,,,Unknown,False,
AS59795,"PERFGRID, NL",NL,Unknown,False,
AS59816,"BLYNX, GB",GB,Unknown,False,
AS59854,"CYBER_FOLKS-RO-SHARED_HOSTING, RO",RO,Unknown,False,
AS59939,"WIBO-AS, LT",LT,Unknown,False,
AS6,"BULL-HN - ATOS IT Solutions and Services, Inc., US",US,Unknown,False,
AS60,"AINET-AS60-PDFFILE - American Information Network, US",US,Unknown,False,
AS60011,"MYTHIC-BEASTS-USA, GB",GB,Unknown,False,
AS60036,"DYFED-IT-SOLUTIONS Dyfed IT Solutions Ltd, GB",GB,Unknown,False,
AS60068,"CDN77 _, GB",GB,Unknown,False,
AS60117,"HS, AE",AE,Unknown,False,
AS60118,"CYBERSMARTSOLUTIONS-AS, RO",RO,Unknown,False,
AS60131,"HIGH5-, NL",NL,Unknown,False,
AS60223,"NETIFACE-AS, GB",GB,Unknown,False,
AS60230,"NETERRA, BG",BG,Unknown,False,
AS6025,"DNIC-ASBLK-05800-06055 - United States Department of Defense DoD, US",US,Unknown,False,
AS60251,,,Unknown,False,
AS60294,"DE-DGW Deutsche Glasfaser Wholesale Internet, DE",DE,Unknown,False,
AS60304,"STARNET, AL",AL,Unknown,False,
AS60404,"LITESERVER, NL",NL,Unknown,False,
AS60476,"MYCOM-AS, RU",RU,Unknown,False,
AS60485,"AS-60485, SC",SC,Unknown,False,
AS60505,"SPOKKIE, NL",NL,Unknown,False,
AS60522,"KOMMITT-AS KomMITT Ratingen GmbH, DE",DE,Unknown,False,
AS60539,"HUICAST_TELECOM, HK",HK,Unknown,False,
AS60558,"SECUREDSERVERS-EU, US",US,Unknown,False,
AS60567,"RIXHOST, LV",LV,Unknown,False,
AS6057,"Administracion Nacional de Telecomunicaciones, UY",UY,Unknown,False,
AS60571,"AS60571, DE",DE,Unknown,False,
AS606,"SCHAT-AS - schat.net, US",US,Unknown,False,
AS6060,"MAGI-NET-GW - Management Alliance Group Inc., US",US,Unknown,False,
AS60602,"INOVARE-AS str. Uzinelor 21 of. 37, MD",MD,Unknown,False,
AS6072,"UNISYS-AS-C - Unisys Corporation, US",US,Unknown,False,
AS60729,"TORSERVERS-NET, DE",DE,Unknown,False,
AS60739,"SCH-AS, GB",GB,Unknown,False,
AS60781,"LEASEWEB-NL-AMS-01 Netherlands, NL",NL,Unknown,False,
AS6079,"RCN-AS - RCN, US",US,Unknown,False,
AS60800,"NHL-AS1, GB",GB,Unknown,False,
AS60842,"HUIZE-HOLDINGS-AS, KG",KG,Unknown,False,
AS60974,"NAICOMS, BG",BG,Unknown,False,
AS61,"DEC-MARLBORO-AS - Air Force Systems Networking, US",US,Unknown,False,
AS6109,"NDCHEALTH - NDCHealth Corporation, US",US,Unknown,False,
AS61098,"EXOSCALE, CH",CH,Unknown,False,
AS61102,"INTERHOST, IL",IL,Unknown,False,
AS61107,"UCDN, NL",NL,Unknown,False,
AS6111,"FHIS - ADVENTIST HEALTH SYSTEMSUNBELT, INC., US",US,Unknown,False,
AS61112,"AkileCloud Network, GB",GB,Unknown,False,
AS6112,"AUBURN - Auburn University, US",US,Unknown,False,
AS61125,"SABOTAGE, US",US,Unknown,False,
AS61138,"ZAPPIE-HOST-AS Zappie Host, US",US,Unknown,False,
AS61147,"CALLHOSTED-AS Callhosted BV provides Broadband, Voice, Data, Internet, NL",NL,Unknown,False,
AS61157,"PLUSSERVER-ASN1, DE",DE,Unknown,False,
AS61272,"IST-AS, LT",LT,Unknown,False,
AS61275,"ASN-NEAS, NO",NO,Unknown,False,
AS61280,"CMU_GRCHC, RU",RU,Unknown,False,
AS61317,"ASDETUK www.heficed.com, US",US,Unknown,False,
AS61323,"UKFAST, GB",GB,Unknown,False,
AS61412,"ALTA-LINGUA-AS Alta Lingua SRL, RO",RO,Unknown,False,
AS6142,"SUN-JAVA - Oracle Corporation, US",US,Unknown,False,
AS61424,"ESERVER-SK-AS, SK",SK,Unknown,False,
AS61432,"VAIZ-AS ITBks892, UA",UA,Unknown,False,
AS61440,"Internet Utilities LATAM Ltd., BZ",BZ,Unknown,False,
AS61493,"InterBS S.R.L. BAEHOST, AR",AR,Unknown,False,
AS616,"DNIC-ASBLK-00616-00665 - United States Department of Defense DoD, US",US,Unknown,False,
AS6167,"CELLCO-PART - Verizon Business, US",US,Unknown,False,
AS6181,"FUSE-NET - Cincinnati Bell Telephone Company LLC, US",US,Unknown,False,
AS6186,"GARCIA-ASN - Garcia Consulting, Inc., US",US,Unknown,False,
AS61879,"America Latina Educacional Adm. e Servicos LTDA, BR",BR,Unknown,False,
AS6188,"VPSDATACENTER - Liquid Web, L.L.C, US",US,Unknown,False,
AS619,"DNIC-ASBLK-00616-00665 - United States Department of Defense DoD, US",US,Unknown,False,
AS61969,"TEAMINTERNET-AS, DE",DE,Unknown,False,
AS6199,"COOPERUNION - Cooper Union, US",US,Unknown,False,
AS61998,"SZERVERPLEX, HU",HU,Unknown,False,
AS62,"CONE - CyrusOne LLC, US",US,Unknown,False,
AS6200,"UIC-AS - University of Illinois Chicago, US",US,Unknown,False,
AS62005,"BV-EU-AS, EE",EE,Unknown,False,
AS62026,"FTS-TURKEY, TR",TR,Unknown,False,
AS6204,"ZET-NET ZET.NET IP Transit, RO",RO,Unknown,False,
AS62049,,,Unknown,False,
AS6206,"NETROUTING-AS, NL",NL,Unknown,False,
AS62068,"SPECTRAIP SpectraIP B.V., NL",NL,Unknown,False,
AS6207,"BUNNY-COMMUNICATIONS - Bunny Communications, US",US,Unknown,False,
AS62071,"DATAHOST-AS, MD",MD,Unknown,False,
AS62082,"HOSTLAND, RU",RU,Unknown,False,
AS62088,"FORESTNET-ASN, RU",RU,Unknown,False,
AS62167,"TISMI, NL",NL,Unknown,False,
AS62206,"PITLINE-AS, UA",UA,Unknown,False,
AS62217,"VOOSERVERS, GB",GB,Unknown,False,
AS62240,"CLOUVIDER Clouvider - Global ASN, GB",GB,Unknown,False,
AS62248,"MODIRUM, EE",EE,Unknown,False,
AS62282,"RACKRAY UAB Rakrejus, LT",LT,Unknown,False,
AS62310,"MH-DC-AS, DE",DE,Unknown,False,
AS6233,"XTOM - xTom, US",US,Unknown,False,
AS62336,"PURTEL-AS # Upstream, DE",DE,Unknown,False,
AS62365,"DESANET-AS Friedrich-List-Platz 2, DE",DE,Unknown,False,
AS62370,"SNEL, NL",NL,Unknown,False,
AS62371,"PROTON, CH",CH,Unknown,False,
AS62380,"***************************************, RO",RO,Unknown,False,
AS62403,"PLETX, DE",DE,Unknown,False,
AS62471,"SUPREMEBYTES-AS - SupremeBytes, LLC, US",US,Unknown,False,
AS62540,"DRAKE-AS - Drake Holdings LLC, US",US,Unknown,False,
AS62563,"AS-GLOBALTELEHOST - GLOBALTELEHOST Corp., CA",CA,Unknown,False,
